Category,Short Description,Description
Ivanti Neurons,Incident Ticket Creation,Automate the creation of incident tickets based on monitoring alerts or incoming emails.
Ivanti Neurons,Ticket Assignment Automation,Automate the assignment of tickets to appropriate teams or technicians based on predefined rules.
Ivanti Neurons,SLA Breach Alerts,Automate alerts for SLA breaches to notify stakeholders and escalate unresolved tickets.
Ivanti Neurons,Ticket Escalation Rules,Automate the escalation of tickets to higher support tiers when SLAs or deadlines are missed.
Ivanti Neurons,Knowledge Article Creation,Automate the generation of knowledge base articles from resolved tickets for self-service portals.
Ivanti Neurons,Knowledge Base Maintenance,Automate reminders for reviewing and updating outdated knowledge base articles.
Ivanti Neurons,Asset Discovery,Automate the discovery of IT assets on the network and update the asset inventory in real-time.
Ivanti Neurons,Software License Compliance,Automate tracking of software license usage and send alerts when nearing thresholds.
Ivanti Neurons,Patch Management,"Automate patch deployment tasks, including scheduling, approvals, and installation."
Ivanti Neurons,Vulnerability Management,Automate the creation of remediation tasks based on vulnerability scan results.
Ivanti Neurons,Endpoint Configuration Updates,Automate updates to endpoint configurations to ensure compliance with organizational policies.
Ivanti Neurons,Incident Status Updates,Automate notifications to users when the status of their tickets changes.
Ivanti Neurons,Password Reset Automation,Automate password reset requests from users via self-service options or workflows.
Ivanti Neurons,Employee Onboarding,"Automate the onboarding process, including provisioning IT assets, creating accounts, and granting access."
Ivanti Neurons,Employee Offboarding,"Automate the offboarding process by disabling accounts, reclaiming assets, and revoking access."
Ivanti Neurons,Compliance Reporting,Automate the creation of compliance reports for audits and regulatory requirements.
Ivanti Neurons,Security Incident Management,Automate workflows for logging and resolving security-related incidents.
Ivanti Neurons,IT Asset Lifecycle Management,"Automate workflows for tracking assets through their lifecycle stages, such as procurement, maintenance, and decommissioning."
Ivanti Neurons,CMDB Updates,Automate updates to the Configuration Management Database (CMDB) when asset changes occur.
Ivanti Neurons,CI Dependency Mapping,Automate the mapping of dependencies between configuration items (CIs) in the CMDB.
Ivanti Neurons,Service Request Fulfillment,"Automate the fulfillment of standard service requests, such as granting access to applications or systems."
Ivanti Neurons,Service Catalog Maintenance,Automate updates to the service catalog by adding or retiring services.
Ivanti Neurons,SLA Monitoring,Automate tracking of SLA compliance and provide real-time updates to service desk teams.
Ivanti Neurons,Knowledge Search Analytics,Automate analysis of search terms in the knowledge base to identify content gaps.
Ivanti Neurons,Feedback Collection,Automate the collection and analysis of feedback from users to improve IT services.
Ivanti Neurons,User Satisfaction Surveys,Automate sending surveys to users after incidents are resolved or service requests are fulfilled.
Ivanti Neurons,Incident Trend Analysis,Automate the analysis of incident trends to identify recurring problems and areas for improvement.
Ivanti Neurons,Root Cause Analysis Reporting,Automate the creation of root cause analysis reports for critical incidents.
Ivanti Neurons,Dynamic Ticket Routing,Automate routing of tickets to the correct teams or technicians based on ticket attributes like category or urgency.
Ivanti Neurons,Dynamic Approver Assignment,Automate the assignment of approvers for workflows based on ticket or request details.
Ivanti Neurons,Incident Duplication Detection,Automate detection and merging of duplicate incidents to streamline ticket management.
