Category,Short Description,Description
Sprinto,Automate User Access Reviews,Automatically generate and assign periodic user access review tasks to ensure proper role-based access control.
Sprinto,Notify of Access Policy Violations,"Send automated alerts when user access policies are violated, such as unauthorized access to critical systems."
Sprinto,Assign Security Awareness Training,Automatically assign security awareness training to new employees and track their progress.
Sprinto,Track Employee Training Completion,Monitor and report on the completion status of employee training modules automatically.
Sprinto,Notify of Pending Security Trainings,Send automated reminders to employees who have pending training modules.
Sprinto,Automate Risk Assessments,Automatically assign and manage risk assessments for employees or systems.
Sprinto,Generate Risk Assessment Reports,Automatically create detailed reports summarizing risk assessment results for management review.
Sprinto,Notify of Risk Threshold Breaches,"Send alerts when risks exceed predefined thresholds, ensuring immediate mitigation steps are taken."
Sprinto,Assign Corrective Actions for Risks,Automatically assign corrective actions to stakeholders based on identified risks.
Sprinto,Track Risk Mitigation Progress,Monitor and report on the progress of risk mitigation efforts across teams.
Sprinto,Notify of New Compliance Requirements,Automatically alert relevant teams when new compliance requirements or updates are introduced.
Sprinto,Assign Compliance Tasks,Automatically assign compliance-related tasks to employees based on their roles.
Sprinto,Generate Compliance Status Reports,Automate the creation of compliance status reports to track progress toward certification goals.
Sprinto,Monitor Policy Acknowledgments,Automatically track employee acknowledgment of critical policies such as security or acceptable use policies.
Sprinto,Notify of Policy Review Deadlines,Send automated reminders to policy owners when periodic policy reviews are due.
Sprinto,Automate Policy Distribution,Distribute updated policies to employees automatically and track acknowledgment statuses.
Sprinto,Archive Expired Policies,Automatically identify and archive policies that are no longer valid or relevant.
Sprinto,Notify of Vendor Compliance Gaps,"Send alerts when vendors fail to meet compliance requirements, such as missing certifications or documentation."
Sprinto,Assign Vendor Risk Assessments,Automatically assign vendor risk assessments to relevant team members.
Sprinto,Monitor Vendor Risk Ratings,Track and report on vendor risk ratings automatically to ensure compliance with third-party risk management policies.
Sprinto,Generate Vendor Compliance Reports,Automate the creation of reports summarizing vendor compliance statuses for audits.
Sprinto,Notify of Vendor Contract Expirations,Send automated reminders to stakeholders when vendor contracts are nearing expiration.
Sprinto,Automate Incident Reporting,Automatically create incident reports when security events or breaches are detected.
Sprinto,Notify of New Security Incidents,Send alerts to relevant stakeholders when a new security incident is logged.
Sprinto,Assign Incident Resolution Tasks,Automatically assign resolution tasks to relevant team members based on the nature of the incident.
Sprinto,Track Incident Resolution Timelines,Monitor the progress and timelines of incident resolution efforts automatically.
Sprinto,Generate Incident Root Cause Analysis Reports,Automate the creation of root cause analysis reports following an incident.
Sprinto,Monitor Security Controls,Automatically monitor the implementation and effectiveness of critical security controls.
Sprinto,Notify of Security Control Failures,Send alerts to stakeholders when a security control fails or is bypassed.
Sprinto,Track Control Testing Results,Automate the tracking and reporting of control testing results to ensure compliance with standards like SOC 2 or ISO 27001.
Sprinto,Schedule Control Testing Reviews,Automatically schedule periodic control testing reviews for relevant teams.
Sprinto,Generate Control Effectiveness Reports,Create automated reports on the effectiveness of specific controls for audit purposes.
Sprinto,Assign Internal Audit Tasks,Automatically assign internal audit tasks to auditors based on their expertise or responsibilities.
